USER,PID,%CPU,%MEM,VSZ,RSS,TTY,STAT,START,TIME,COMMAND
root,26618,29.8,0.0,18836,10468,pts/0,R,15:44,45,../run_base_test_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,26618,12.4,2.2,612604,260052,pts/0,R,15:44,50,../run_base_test_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,32393,104,0.0,18836,10440,pts/0,R,19:41,210,../run_base_test_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,32393,100,2.2,612604,260024,pts/0,R,19:41,215,../run_base_test_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,2008,99.3,0.0,18828,10440,pts/0,R,19:42,290,../run_peak_test_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,4606,106,0.1,35668,20216,pts/0,R,19:44,405,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,100,0.1,35668,20216,pts/0,R,19:44,410,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,100,0.1,35668,20216,pts/0,R,19:44,415,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,99.6,0.1,35668,20216,pts/0,R,19:44,420,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,99.2,0.1,35668,20216,pts/0,R,19:44,425,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,99.6,0.1,35668,20216,pts/0,R,19:44,430,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,99.0,2.1,332540,250808,pts/0,R,19:44,435,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,99.2,2.6,317176,316252,pts/0,R,19:44,440,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,99.0,4.3,629672,506328,pts/0,R,19:44,445,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,99.1,4.7,629664,558164,pts/0,R,19:44,450,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,99.1,4.7,629664,558164,pts/0,R,19:44,455,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,99.0,4.7,629664,558164,pts/0,R,19:44,460,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,99.1,4.7,629664,558164,pts/0,R,19:44,465,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,99.1,4.7,629664,558164,pts/0,R,19:44,470,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,99.1,4.7,629664,558164,pts/0,R,19:44,475,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,4606,99.1,4.7,629664,558164,pts/0,R,19:44,480,../run_base_train_mytest-64.0000/mcf_r_base.mytest-64 inp.in
root,5578,101,0.1,35660,20208,pts/0,R,19:51,770,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.9,0.1,35660,20208,pts/0,R,19:51,775,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.4,0.1,35660,20208,pts/0,R,19:51,780,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.1,0.1,35660,20208,pts/0,R,19:51,785,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,97.9,0.1,35660,20208,pts/0,R,19:51,790,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.0,0.1,35660,20208,pts/0,R,19:51,795,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.1,2.8,332664,331584,pts/0,R,19:51,800,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.2,4.3,629664,506320,pts/0,R,19:51,805,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.3,4.7,629656,558156,pts/0,R,19:51,810,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.3,4.7,629656,558156,pts/0,R,19:51,815,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.4,4.7,629656,558156,pts/0,R,19:51,820,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.4,4.7,629656,558156,pts/0,R,19:51,825,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.4,4.7,629656,558156,pts/0,R,19:51,830,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.5,4.7,629656,558156,pts/0,R,19:51,835,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.5,4.7,629656,558156,pts/0,R,19:51,840,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,5578,98.5,4.7,629656,558156,pts/0,R,19:51,845,../run_peak_train_mytest-64.0000/mcf_r_peak.mytest-64 inp.in
root,8943,104,0.1,30344,17784,pts/0,R,20:19,2440,../run_base_refrate_mytest-64.0002/mcf_r_base.mytest-64 inp.in
root,8944,104,0.1,30344,17784,pts/0,R,20:19,2440,../run_base_refrate_mytest-64.0002/mcf_r_base.mytest-64 inp.in
