USER,PID,%CPU,%MEM,VSZ,RSS,TTY,STAT,START,TIME,COMMAND
root,1430,105,4.7,573900,559676,pts/0,R,19:42,270,../run_base_test_mytest-64.0000/xz_r_base.mytest-64 cpu2006docs.tar.xz 4 055ce243071129412e9dd0b3b69a21654033a9b723d874b2015c774fac1553d9713be561ca86f74e4f16f22e664fc17a79f30caa5ad2c04fbc447549c2810fae 1061968 -1 4
root,1732,104,4.5,573900,535916,pts/0,R,19:42,275,../run_base_test_mytest-64.0000/xz_r_base.mytest-64 cpu2006docs.tar.xz 1 055ce243071129412e9dd0b3b69a21654033a9b723d874b2015c774fac1553d9713be561ca86f74e4f16f22e664fc17a79f30caa5ad2c04fbc447549c2810fae 628996 -1 3e
root,3361,109,4.6,573800,544548,pts/0,R,19:43,340,../run_peak_test_mytest-64.0000/xz_r_peak.mytest-64 cpu2006docs.tar.xz 4 055ce243071129412e9dd0b3b69a21654033a9b723d874b2015c774fac1553d9713be561ca86f74e4f16f22e664fc17a79f30caa5ad2c04fbc447549c2810fae 1034828 -1 3e
root,3459,104,4.7,573800,553788,pts/0,R,19:43,345,../run_peak_test_mytest-64.0000/xz_r_peak.mytest-64 cpu2006docs.tar.xz 4 055ce243071129412e9dd0b3b69a21654033a9b723d874b2015c774fac1553d9713be561ca86f74e4f16f22e664fc17a79f30caa5ad2c04fbc447549c2810fae 1034588 -1 4e
root,3474,116,4.5,573800,531080,pts/0,R,19:44,350,../run_peak_test_mytest-64.0000/xz_r_peak.mytest-64 cpu2006docs.tar.xz 1 055ce243071129412e9dd0b3b69a21654033a9b723d874b2015c774fac1553d9713be561ca86f74e4f16f22e664fc17a79f30caa5ad2c04fbc447549c2810fae 629064 -1 4e
root,5260,101,5.3,903560,628300,pts/0,R,19:49,695,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,5260,99.5,5.8,903560,681364,pts/0,R,19:49,700,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,5260,99.6,6.3,903560,744988,pts/0,R,19:49,705,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,5260,99.2,6.8,903560,810460,pts/0,R,19:49,710,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,5260,99.5,7.3,903560,858772,pts/0,R,19:49,715,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,5260,99.3,7.5,903560,885700,pts/0,R,19:49,720,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,5260,99.6,4.5,558464,535684,pts/0,R,19:49,725,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,5411,101,4.8,573900,568120,pts/0,R,19:50,730,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 IMG_2560.cr2.xz 40 ec03e53b02deae89b6650f1de4bed76a012366fb3d4bdc791e8633d1a5964e03004523752ab008eff0d9e693689c53056533a05fc4b277f0086544c6c3cbbbf6 40822692 40824404 4
root,5411,100,4.8,573900,569440,pts/0,R,19:50,735,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 IMG_2560.cr2.xz 40 ec03e53b02deae89b6650f1de4bed76a012366fb3d4bdc791e8633d1a5964e03004523752ab008eff0d9e693689c53056533a05fc4b277f0086544c6c3cbbbf6 40822692 40824404 4
root,5411,99.7,4.8,573900,569440,pts/0,R,19:50,740,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 IMG_2560.cr2.xz 40 ec03e53b02deae89b6650f1de4bed76a012366fb3d4bdc791e8633d1a5964e03004523752ab008eff0d9e693689c53056533a05fc4b277f0086544c6c3cbbbf6 40822692 40824404 4
root,5411,99.3,4.8,573900,569440,pts/0,R,19:50,745,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 IMG_2560.cr2.xz 40 ec03e53b02deae89b6650f1de4bed76a012366fb3d4bdc791e8633d1a5964e03004523752ab008eff0d9e693689c53056533a05fc4b277f0086544c6c3cbbbf6 40822692 40824404 4
root,5411,99.1,4.8,573900,569664,pts/0,R,19:50,750,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 IMG_2560.cr2.xz 40 ec03e53b02deae89b6650f1de4bed76a012366fb3d4bdc791e8633d1a5964e03004523752ab008eff0d9e693689c53056533a05fc4b277f0086544c6c3cbbbf6 40822692 40824404 4
root,5411,98.7,4.8,573900,569664,pts/0,R,19:50,755,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 IMG_2560.cr2.xz 40 ec03e53b02deae89b6650f1de4bed76a012366fb3d4bdc791e8633d1a5964e03004523752ab008eff0d9e693689c53056533a05fc4b277f0086544c6c3cbbbf6 40822692 40824404 4
root,5411,98.9,4.8,573900,569664,pts/0,R,19:50,760,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 IMG_2560.cr2.xz 40 ec03e53b02deae89b6650f1de4bed76a012366fb3d4bdc791e8633d1a5964e03004523752ab008eff0d9e693689c53056533a05fc4b277f0086544c6c3cbbbf6 40822692 40824404 4
root,6441,110,4.7,591132,554108,pts/0,R,19:55,1050,../run_peak_train_mytest-64.0000/xz_r_peak.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,6441,100,5.5,903460,647504,pts/0,R,19:55,1055,../run_peak_train_mytest-64.0000/xz_r_peak.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,6441,99.6,5.9,903460,701888,pts/0,R,19:55,1060,../run_peak_train_mytest-64.0000/xz_r_peak.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,6441,99.6,6.5,903460,765248,pts/0,R,19:55,1065,../run_peak_train_mytest-64.0000/xz_r_peak.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,6441,99.5,7.0,903460,828872,pts/0,R,19:55,1070,../run_peak_train_mytest-64.0000/xz_r_peak.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,6441,99.4,7.4,903460,880880,pts/0,R,19:55,1075,../run_peak_train_mytest-64.0000/xz_r_peak.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,6441,99.4,7.5,903460,889328,pts/0,R,19:55,1080,../run_peak_train_mytest-64.0000/xz_r_peak.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,6539,100,4.8,573800,567780,pts/0,R,19:56,1085,../run_peak_train_mytest-64.0000/xz_r_peak.mytest-64 IMG_2560.cr2.xz 40 ec03e53b02deae89b6650f1de4bed76a012366fb3d4bdc791e8633d1a5964e03004523752ab008eff0d9e693689c53056533a05fc4b277f0086544c6c3cbbbf6 40822692 40824404 4
root,6539,100,4.8,573800,569364,pts/0,R,19:56,1090,../run_peak_train_mytest-64.0000/xz_r_peak.mytest-64 IMG_2560.cr2.xz 40 ec03e53b02deae89b6650f1de4bed76a012366fb3d4bdc791e8633d1a5964e03004523752ab008eff0d9e693689c53056533a05fc4b277f0086544c6c3cbbbf6 40822692 40824404 4
root,6539,99.6,4.8,573800,569364,pts/0,R,19:56,1095,../run_peak_train_mytest-64.0000/xz_r_peak.mytest-64 IMG_2560.cr2.xz 40 ec03e53b02deae89b6650f1de4bed76a012366fb3d4bdc791e8633d1a5964e03004523752ab008eff0d9e693689c53056533a05fc4b277f0086544c6c3cbbbf6 40822692 40824404 4
root,6539,99.7,4.8,573800,569364,pts/0,R,19:56,1100,../run_peak_train_mytest-64.0000/xz_r_peak.mytest-64 IMG_2560.cr2.xz 40 ec03e53b02deae89b6650f1de4bed76a012366fb3d4bdc791e8633d1a5964e03004523752ab008eff0d9e693689c53056533a05fc4b277f0086544c6c3cbbbf6 40822692 40824404 4
root,6539,99.7,4.8,573800,569364,pts/0,R,19:56,1105,../run_peak_train_mytest-64.0000/xz_r_peak.mytest-64 IMG_2560.cr2.xz 40 ec03e53b02deae89b6650f1de4bed76a012366fb3d4bdc791e8633d1a5964e03004523752ab008eff0d9e693689c53056533a05fc4b277f0086544c6c3cbbbf6 40822692 40824404 4
root,12768,95.8,4.4,525692,521400,pts/0,D,21:31,6665,../run_base_refrate_mytest-64.0002/xz_r_base.mytest-64 cld.tar.xz 160 19cf30ae51eddcbefda78dd06014b4b96281456e078ca7c13e1c0c9e6aaea8dff3efb4ad6b0456697718cede6bd5454852652806a657bb56e07d61128434b474 59796407 61004416 6
root,12769,95.8,4.4,525692,521396,pts/0,D,21:31,6665,../run_base_refrate_mytest-64.0002/xz_r_base.mytest-64 cld.tar.xz 160 19cf30ae51eddcbefda78dd06014b4b96281456e078ca7c13e1c0c9e6aaea8dff3efb4ad6b0456697718cede6bd5454852652806a657bb56e07d61128434b474 59796407 61004416 6
